10.8009	021.8810	0.3495	307.6630	226.0733	1.0027165
04.5041	073.2915	0.3504	247.7547	168.5454	1.0027196
00.7796	095.4049	0.5358	224.3222	274.0076	1.0027053
00.6574	096.2431	0.3390	217.2441	155.5315	1.0027329
00.0626	290.9171	0.1505	013.0044	193.0304	1.0027276
03.0037	084.9236	0.7847	237.8136	246.7044	1.0027253
00.1102	278.9834	0.2887	026.3647	245.5636	1.0027258
07.7149	036.0435	0.3718	317.9529	220.2798	1.0027564
00.9003	098.7500	0.2530	032.4449	069.5780	1.0027189
08.2078	047.3960	0.2357	306.6346	217.4692	1.0027498
03.7176	077.9832	0.4410	235.2000	110.8971	1.0027106
11.4364	027.3952	0.1136	231.3223	319.2521	1.0028216
03.0872	081.9752	0.4336	224.6485	045.5086	1.0027391
09.0232	048.4810	0.1752	298.1306	075.5932	1.0026696
05.4261	066.5141	0.4494	259.3126	276.4452	1.0010721
03.6941	079.3686	0.3225	239.0479	269.4619	1.0027157
04.2242	074.6376	0.5234	235.6759	303.4563	1.0027419
01.0488	097.4831	0.2057	231.2527	177.5716	0.9913627
00.0582	279.6247	0.2454	024.7820	184.8370	1.0027139
07.6782	050.6403	0.1668	260.9494	135.7783	1.0027383
00.0632	281.2206	0.2611	051.8790	031.8402	1.0026980
02.6228	087.3823	0.5271	213.8844	313.7783	1.0027341
02.4132	087.0363	0.1541	299.2047	108.6548	1.0027081
00.0240	128.4658	0.5720	196.3112	115.7559	1.0027228
05.5234	065.4134	0.1789	246.0069	123.5854	1.0053577
00.3453	096.7282	0.2723	196.9899	321.5082	1.0027078
09.1995	031.1736	0.2076	339.8291	046.6113	1.0053974
01.6539	089.7380	0.5366	225.1838	255.0627	1.0027409
03.5891	079.8893	0.2447	238.2531	059.2921	1.0027424
01.5915	091.5277	0.3730	067.1360	086.8457	0.9919712
02.5173	086.5264	0.3168	221.3064	317.1915	1.0027028
10.6430	031.2490	0.1082	316.2409	234.3111	1.0028011
00.3027	098.5711	0.4939	235.5206	304.6035	1.0006452
00.7590	094.3445	0.5209	230.9199	295.9831	1.0027166
08.6344	032.4750	0.2659	284.0665	296.1495	1.0027637
00.0370	276.2321	0.1769	038.7216	270.1303	1.0028838
01.1428	094.7418	0.2918	224.2148	053.6547	1.0027170
07.2144	068.6798	0.2652	269.4224	281.3923	1.0027955
02.5957	086.3347	0.1382	198.2076	185.2268	1.0013465
05.6543	064.1769	0.3180	247.5041	307.6828	1.0027164
01.9741	089.8573	0.1321	269.6711	146.8273	1.0027026
03.9397	077.6075	0.2591	236.7845	298.8179	1.0027209
00.0162	089.4924	0.3480	229.4931	249.4639	1.0027143
00.9621	095.7629	0.2666	203.5777	178.7371	1.0027228
07.6259	050.9023	0.9750	265.7409	108.6255	0.9959578
00.0135	020.9442	0.1740	304.6588	284.8928	1.0026711
00.2539	098.6545	0.5610	216.5719	320.4692	1.0027205
06.3968	059.6778	0.3883	340.6235	046.0189	1.0027530
06.4856	054.6778	0.9730	243.7563	320.3067	1.0027303
00.0083	131.6737	0.2522	211.9415	271.3034	1.0027125
00.7573	095.0185	0.7397	229.0473	247.4012	0.9975606
06.6745	054.2419	0.9415	272.9743	130.0632	1.0026712
00.1082	276.2933	0.4399	011.1459	331.9172	1.0027357
04.0547	076.7868	0.9273	325.4045	080.8548	1.0027071
00.0069	002.4014	0.2730	319.6346	156.5186	1.0027049
06.3942	059.5900	0.3152	302.0602	056.0569	1.0026915
08.8635	045.7788	0.2208	271.5572	110.9548	1.0027372
01.1787	093.8364	0.2031	228.2861	234.6970	1.0027376
00.0321	253.9885	0.2580	079.0936	259.8470	1.0027342
01.5981	093.7074	0.3117	218.0320	272.6875	1.0027102
05.7832	032.5616	0.4795	284.9546	107.9572	1.0027068
01.1023	096.0674	0.5170	218.8323	152.5881	1.0027095
00.0307	104.2027	0.2897	211.4524	318.8814	1.0027186
05.6199	065.1092	0.8600	325.3663	088.4449	1.0027707
00.0124	256.1395	0.1544	124.4712	178.1720	1.0027300
00.5344	096.5808	0.3531	215.3002	189.8719	1.0027190
05.9055	037.2166	0.6545	296.5492	073.7564	1.0027122
08.9933	039.9875	0.5230	304.9501	065.7554	1.0026836
00.2157	098.2992	0.5196	223.4652	087.8271	1.0027313
00.0649	019.4304	0.3972	277.3364	010.4639	1.0027148
00.0476	271.9935	0.3333	052.0363	238.7116	1.0027304
00.0629	282.8410	0.2940	024.1698	264.9706	1.0027087
00.0164	089.7523	0.3104	223.7231	347.7837	1.0027198
00.0111	047.0371	0.3050	213.9336	319.3968	1.0027148
00.0162	013.9362	0.2918	298.9121	312.8813	1.0027147
00.0390	291.0439	0.2892	009.6093	294.7474	1.0027163
00.7055	095.7842	0.2896	222.0482	302.5944	1.0027240
00.0186	098.8424	0.6142	231.9117	029.1948	1.0031640
00.0053	145.5314	0.5450	211.8455	024.0113	1.0026770
03.1281	025.9040	0.2932	291.2208	163.2105	1.0027243
01.3452	093.4834	0.6929	236.5675	171.1425	1.0027201
00.8022	094.8516	0.3574	000.1961	147.6245	0.9932980
00.0149	098.3226	0.3242	210.0959	108.5780	1.0027234
00.0199	080.4965	0.1779	246.5722	289.9091	1.0027098
01.5206	091.6581	0.7940	186.4641	283.5391	1.0027082
00.0172	081.8360	0.2491	230.5636	142.1816	1.0026860
00.0535	284.9245	0.2652	027.1247	105.8505	1.0027245
00.0161	001.0253	0.2444	342.6939	232.7926	1.0027119
00.0410	263.5635	0.1670	053.6290	304.4692	1.0027249
00.0230	094.6859	0.2663	223.0074	033.2791	1.0027387
02.9683	028.8201	0.2986	288.3508	129.6750	1.0027119
00.0211	110.8261	0.1248	316.3294	020.5616	1.0027096
00.0023	205.2786	0.3460	144.2186	069.7675	1.0027261
04.1412	070.6385	0.7140	348.6294	187.7978	1.0027976
00.0665	000.0268	0.6216	317.7646	261.5509	1.0027329
00.0384	293.3460	0.1743	009.5760	265.4527	1.0027074
00.0852	265.7923	0.2459	035.7659	300.8878	1.0027150
00.0636	261.5078	0.5112	028.1978	070.2227	1.0027005
00.0345	175.4437	0.4196	127.6685	224.4559	1.0027184
00.0423	260.6146	0.1506	102.0164	157.2675	1.0027201
00.0639	268.3649	0.4396	007.8685	019.6270	1.0027329
00.3632	093.6588	0.8662	179.5387	148.5561	0.9997111
00.0105	092.8001	0.2965	228.4330	247.5566	1.0027202
00.1204	105.1747	0.5752	211.3883	047.4004	1.0027088
00.0069	092.7817	0.3080	229.9533	309.4560	1.0027262
00.0606	010.8458	0.5018	311.0343	018.4767	1.0027104
00.0082	243.9450	0.2566	082.2166	215.2888	1.0027073
00.0143	100.2379	0.3673	220.1309	315.1226	1.0027189
00.0090	125.0843	0.9390	148.5132	192.3546	1.0027007
00.0225	135.8024	0.3187	175.5747	287.5302	1.0027170
00.0509	271.2413	0.3604	045.1811	259.3250	1.0027021
00.0026	107.8930	0.4270	215.4144	348.2249	1.0027240
00.0645	318.0644	0.5847	005.1459	337.4700	1.0027662
00.0111	117.0153	0.1722	200.4227	223.9641	1.0027216
00.0519	271.5844	0.9930	079.7712	197.4619	1.0027139
00.0276	178.5302	0.4700	125.6877	120.3557	1.0026959
00.1253	100.7331	0.8847	182.6994	144.2038	1.0027099
00.2568	083.7149	0.3317	236.3094	108.5163	1.0026963
00.0186	089.7447	0.2534	225.9026	082.8065	1.0027073
00.0748	291.0543	0.5229	016.0178	348.7969	1.0027238
00.0255	340.5248	0.3243	358.1167	250.3133	1.0026980
00.0220	102.0485	0.3486	197.6635	168.7022	1.0027064
00.0091	275.6500	0.2410	063.0676	211.7203	1.0027046
00.0028	119.1332	0.1850	190.9338	300.5727	1.0027085
00.0576	238.2802	0.2975	029.8379	194.6266	1.0027213
01.0201	094.5748	0.9221	189.7381	067.5690	1.0027041
00.0541	276.3484	0.3777	036.4755	176.6067	1.0027123
00.0142	087.5658	0.1876	249.8295	140.9798	1.0026897
00.0168	103.1175	0.8650	236.7142	326.3762	1.0026809
00.0151	086.9018	0.3083	229.6186	300.2816	1.0027082
00.0691	023.3624	0.4340	296.7931	033.1511	1.0027311
00.0185	348.9343	0.3173	318.3100	357.8065	1.0027152
00.0075	042.8663	0.3131	281.9973	104.5965	1.0027088
03.7682	007.5570	0.5019	301.1249	123.4082	1.0027078
00.0352	248.0721	0.5320	133.7194	074.0407	1.0027007
00.0375	254.1804	0.2570	059.4261	326.3345	1.0027165
20.7510	049.2502	0.4223	354.1498	195.8930	1.0027486
00.0007	078.2271	0.3310	255.2339	298.5252	1.0027219
03.6221	010.3971	0.2277	309.2207	267.3569	1.0027201
00.0472	280.6380	0.1492	057.8219	129.4888	1.0027160
00.0226	182.9955	0.1529	139.4109	289.0521	1.0027013
03.8350	073.0880	0.3594	251.8193	165.1471	1.0027092
00.0530	266.7811	0.2269	075.7496	294.0386	1.0026951
00.0053	048.2419	0.3068	271.3085	243.1993	1.0027302
00.0339	256.2520	0.4943	072.2784	222.1127	1.0026977
00.0592	014.1937	0.3028	277.1380	196.8771	1.0027109
00.0299	081.4221	0.3586	252.1016	115.7329	1.0027116
00.0345	251.2100	0.2729	041.0631	334.5452	1.0027289
00.0529	042.9498	0.4304	310.0825	307.6305	1.0027128
00.0132	163.2364	0.2818	152.7828	252.5523	1.0027153
00.0113	133.6484	0.1775	186.7688	212.2280	1.0027330
00.0347	299.0658	0.2690	012.6185	106.3033	1.0027164
03.1070	011.5712	0.2882	302.0923	319.6381	1.0027172
00.0140	072.1370	0.2370	253.1673	247.3902	1.0027217
00.0161	087.0339	0.3670	242.8695	304.4445	1.0027145
00.0429	275.9318	0.1583	036.0853	290.8839	1.0027004
00.0192	122.6713	0.4480	141.9849	052.7483	1.0027206
00.0187	115.1263	0.3290	204.9989	093.3424	1.0027139
00.0466	045.1338	0.3048	293.4290	189.0006	1.0027133
00.0760	299.5083	0.2558	350.4171	311.2843	1.0027235
04.0640	068.8710	0.4822	282.6141	173.4983	1.0026572
00.0329	258.5161	0.1090	173.3254	190.9704	1.0027197
00.0567	285.2220	0.2259	026.6538	186.7419	1.0027293
00.0557	354.5033	0.4697	317.4658	337.7796	1.0027791
00.0155	089.3821	0.2836	209.8943	321.0467	1.0027325
00.0670	358.4837	0.5293	321.3902	350.3640	1.0027355
00.0153	082.3888	0.1625	233.0143	241.2624	1.0027088
00.0135	074.5282	0.2165	200.7158	357.1198	1.0027124
00.0572	250.3201	0.2514	036.5847	137.6746	1.0027293
00.0146	080.0469	0.1079	156.3504	004.3571	1.0027244
00.0150	024.3621	0.5540	349.8752	043.4260	1.0027097
02.5024	012.7364	0.2807	308.8070	297.7800	1.0027176
00.0593	271.0136	0.1265	035.0538	128.1573	1.0026858
00.0799	265.6833	0.1557	068.5018	147.4455	1.0027096
00.0455	325.3670	0.4332	359.0993	143.3756	1.0027218
00.0517	099.9772	0.2610	240.1183	019.8778	1.0027080
00.0113	080.2121	0.2784	245.4286	282.9341	1.0027133
00.0305	206.2226	0.1069	067.6524	347.2165	1.0027088
00.0471	109.6853	0.2707	217.9257	144.1490	1.0027228
00.0552	281.3852	0.3067	036.5734	087.6701	1.0027118
00.0345	251.5511	0.1977	055.6353	332.6464	1.0027241
00.0082	134.3519	0.2832	184.3149	323.9171	1.0026945
00.0687	032.9108	0.4846	282.2171	061.1327	1.0027431
00.0163	083.4841	0.2384	239.4553	146.6525	1.0027202
00.0159	085.8252	0.1215	222.9316	343.5051	1.0027030
00.0445	254.3499	0.2350	099.7721	061.5234	1.0027145
01.3765	015.8256	0.1967	139.8429	295.3241	1.0026767
00.0422	244.8555	0.2625	094.2895	130.2966	1.0027105
30.0923	123.6570	0.3260	010.8737	353.5008	1.0026931
00.0188	083.6381	0.2274	227.7610	293.4216	1.0027154
00.0559	261.5870	0.8200	226.7108	069.3860	1.0027987
00.0189	089.6715	0.2878	221.9135	230.5400	1.0027122
00.0325	289.9405	0.2757	017.0968	109.7178	1.0027162
00.0280	039.8263	0.2988	268.2859	269.5742	1.0026902
00.0116	076.3142	0.1913	233.3442	030.9346	1.0026952
00.0563	108.4588	0.7270	174.0111	018.1797	1.0027093
00.0209	163.0186	0.1152	140.7844	160.0743	1.0027240
00.0543	028.6414	0.1479	311.3494	019.1964	1.0027616
00.0503	267.2863	0.2055	039.8854	313.2194	1.0027421
54.1572	184.2336	0.8630	231.8354	318.0437	1.0024678
00.0555	222.4510	0.4294	113.1267	298.1011	1.0027326
00.0082	095.2497	0.5921	217.9865	085.7743	1.0027248
02.4307	100.2233	0.2882	238.5258	173.5340	1.0027249
00.0395	126.4272	0.1355	092.4101	267.6658	1.0027302
41.5143	145.4957	0.7595	270.5808	088.6398	1.0025308
00.0266	087.3944	0.1744	317.3518	013.8658	1.0026905
00.0634	304.9499	0.4727	017.8277	173.3096	1.0027096
00.9232	052.6864	0.5402	172.3820	272.9597	1.0027210
02.2214	354.2980	0.2053	345.8561	076.3303	1.0027193
00.5464	099.4561	0.3551	234.6119	127.9721	1.0026810
00.0576	282.9295	0.2309	022.0344	117.8443	1.0027290
00.0313	238.1968	0.2333	091.2639	083.1572	1.0027179
51.7005	299.9340	0.7265	210.1939	256.6958	1.0030297
00.0135	025.7014	0.6120	343.3647	300.1373	1.0027343
00.0152	125.2851	0.2444	212.2901	290.8489	1.0027047
00.0255	208.9729	0.1836	130.0348	129.9106	1.0027084
59.1008	062.9599	0.4820	206.3501	157.1809	1.0029692
00.0393	249.7801	0.1041	294.4177	177.4576	1.0027119
00.0058	072.5210	0.2503	224.5488	251.8169	1.0027058
02.2087	338.3555	0.1644	343.9959	206.8481	1.0027233
00.0419	295.9135	0.2103	095.2998	227.7394	1.0027228
00.0147	104.5369	0.8056	178.4385	120.7343	1.0027135
00.0167	101.3806	0.1523	231.1543	078.8724	1.0027292
00.0762	267.3188	0.2533	301.8148	254.2917	1.0027246
02.8129	074.1924	0.1121	127.3076	026.0005	1.0027248
00.0250	101.4138	0.7569	346.7863	160.8492	1.0027040
00.0514	282.4423	0.2598	034.3284	280.3236	1.0027151
00.0430	241.5930	0.5920	119.9363	135.4137	1.0027013
54.4297	186.6508	0.6698	224.0109	305.4321	1.0027794
00.0372	027.1471	0.4220	327.9199	322.3620	1.0027081
00.0453	271.9476	0.5930	100.7085	123.5356	1.0026960
00.0356	221.1188	0.3210	097.2744	022.8869	1.0026954
00.0687	273.3598	0.3475	079.1733	236.1287	1.0027579
00.0633	108.6757	0.1995	219.3674	322.7210	1.0027248
00.0540	277.8363	0.2679	027.8968	111.0866	1.0027190
00.0706	044.5561	0.2386	263.5790	226.4492	1.0027000
00.0598	010.0397	0.4448	209.5244	053.8467	1.0027160
00.0222	351.8776	0.2899	325.9236	124.0473	1.0027192
00.0245	089.9453	0.2724	243.6910	277.4445	1.0026999
00.0651	015.5270	0.4468	301.1012	212.7208	1.0027138
00.0260	090.3549	0.2751	224.0345	278.7056	1.0027041
00.0598	270.8122	0.1931	033.2260	325.5731	1.0027276
51.7929	299.5031	0.6352	213.3828	233.4291	1.0028531
02.9663	119.4473	0.2189	216.7464	169.1379	1.0027195
00.0087	113.4255	0.3989	276.3585	003.3362	1.0027287
01.7580	083.4682	0.2721	017.1517	090.1713	1.0027400
00.0148	085.4724	0.3450	217.8349	226.1992	1.0027095
00.0136	033.5372	0.1928	288.7603	177.2330	1.0027334
01.8743	069.3818	0.8304	280.2337	128.5836	1.0027056
02.5518	002.9153	0.5834	004.8580	211.4873	1.0027158
00.0072	024.8933	0.2563	306.9349	267.1198	1.0027133
00.0144	106.3524	0.2511	217.2461	099.4779	1.0027231
00.0248	098.8571	0.3012	213.2788	288.5710	1.0027381
01.8254	041.4295	0.2934	306.8844	265.8369	1.0027320
00.0179	109.9995	0.2336	239.2200	110.2182	1.0027038
00.0592	279.0129	0.2375	047.3578	141.4505	1.0027111
00.0170	055.4700	0.2416	243.2629	290.1060	1.0027271
00.0276	155.4426	0.1655	211.5294	116.6623	1.0027313
00.0170	085.9304	0.3199	236.0331	182.4747	1.0027231
00.0183	091.3033	0.1943	221.1711	098.2826	1.0027137
01.0104	358.9061	0.7400	284.3307	026.5250	1.0027217
00.0460	099.0967	0.2200	204.0299	002.1048	1.0027159
00.1051	257.6119	0.5588	089.6072	078.8951	1.0027601
00.0177	108.0891	0.2957	072.5438	113.9025	1.0027130
00.0434	268.1649	0.1962	046.4451	058.7757	1.0027356
00.0038	080.3674	0.9420	080.5308	250.8171	1.0026952
00.0979	250.7045	0.3672	009.0967	322.7069	1.0026991
00.0575	112.7405	0.1068	217.2109	279.0572	1.0027117
00.0205	088.5474	0.2076	230.2873	173.9487	1.0026834
01.6213	083.7749	0.6048	223.7208	232.4828	1.0027002
05.4741	068.5087	0.3217	242.3052	230.1900	1.0027190
00.0143	157.9793	0.1466	080.5388	258.1846	1.0027091
00.0166	316.8650	0.2241	004.4054	284.8197	1.0027062
00.0650	014.1231	0.2198	300.9396	004.7362	1.0027112
00.0159	097.9710	0.1911	213.4970	309.0937	1.0027181
00.0141	103.1538	0.2532	212.4513	095.3130	1.0027260
00.0616	011.7941	0.2964	234.4530	218.8472	1.0027094
00.0191	101.0563	0.2703	228.6211	221.6391	1.0026816
00.0781	009.2676	0.4134	296.8050	299.9695	1.0027066
00.0157	093.3420	0.1845	205.8309	102.9671	1.0027128
04.0279	331.1549	0.4193	354.8112	263.1283	1.0026878
00.0526	254.0134	0.3273	030.9494	336.1540	1.0027237
00.0217	306.9675	0.1965	030.3980	038.4208	1.0027084
02.2795	338.4253	0.2183	334.3105	262.4949	1.0027242
00.0403	280.1242	0.2991	036.5385	109.3120	1.0027163
00.0434	267.0371	0.3106	032.7701	276.7002	1.0027198
00.0239	084.0811	0.3065	228.3860	223.9987	1.0026936
00.0602	330.4313	0.5653	007.9356	185.1572	1.0027186
00.0122	102.3924	0.3730	198.8091	329.0217	1.0027221
00.0565	283.9004	0.2351	022.5111	172.9089	1.0027019
30.5858	098.9262	0.2042	191.6634	172.5944	1.0027558
02.7008	352.6214	0.5274	181.9548	322.1114	1.0027246
02.3811	021.5008	0.2350	288.7848	094.6714	1.0027219
00.0138	323.9097	0.1073	003.5125	061.1662	1.0027189
00.0139	083.5712	0.2860	185.7088	137.7291	1.0027266
00.0511	353.3412	0.2057	310.1921	128.0441	1.0026895
00.0163	094.9332	0.8324	197.5624	113.3236	1.0027206
00.0623	271.7884	0.1946	085.9749	234.3630	1.0026990
00.7512	333.3705	0.7652	336.3977	154.0721	1.0026524
00.0565	003.5005	0.2574	292.0498	245.5268	1.0026822
00.0180	075.3008	0.7160	058.8420	071.4943	1.0026997
00.1192	104.1147	0.4285	218.8284	287.4372	1.0026990
00.0623	263.3283	0.1360	076.1043	215.2393	1.0027271
00.0174	086.1551	0.3290	227.9528	275.7328	1.0027037
00.0557	275.6943	0.3227	050.9145	090.0088	1.0027181
00.0545	256.9268	0.1067	061.5146	235.9171	1.0027176
00.0630	265.0352	0.4114	032.7938	133.9110	1.0027186
00.0779	117.2182	0.2800	203.4130	285.5207	1.0027302
04.8216	337.6233	0.1436	269.1717	334.9347	1.0027563
00.0329	275.0544	0.4059	069.0126	077.4788	1.0027167
00.0245	095.6708	0.1551	223.3615	047.9887	1.0027270
00.0845	273.1608	0.4618	025.0573	073.2915	1.0027423
00.0534	256.2918	0.5470	013.8904	194.0988	1.0027236
00.0409	257.7251	0.5400	060.5765	158.1273	1.0027214
00.0521	066.4672	0.2767	254.6689	286.0787	1.0026738
00.0289	352.3077	0.3896	323.9429	044.0094	1.0027406
28.8479	279.4115	0.1804	181.3989	359.6807	1.0027348
00.7542	315.7102	0.2939	043.2095	094.9555	1.0026782
00.0235	160.5475	0.1550	253.1364	171.8227	1.0027155
00.0707	044.0504	0.2997	191.9925	275.3603	1.0027171
00.1488	089.3604	0.2955	280.8669	194.6941	1.0027767
00.2515	099.5341	0.8040	288.5454	194.3368	1.0009638
00.0444	266.9220	0.1804	034.9697	334.9202	1.0027233
00.0409	268.2823	0.8420	025.8992	140.8920	1.0027182
00.0562	051.4792	0.2609	243.3953	276.5873	1.0027412
00.0368	332.1781	0.2532	004.0250	173.5377	1.0027199
00.0307	114.0486	0.2042	168.9693	182.1769	1.0027157
00.0345	197.9027	0.1064	104.1554	175.2194	1.0027245
01.8634	188.4030	0.1844	012.8582	205.4481	1.0027336
00.0164	087.1609	0.1711	033.1754	078.3578	1.0027075
00.0522	257.0761	0.1550	039.8799	150.0799	1.0027118
00.0456	255.0343	0.3670	176.1539	029.8486	1.0027347
00.0568	274.2099	0.2999	175.6866	313.7535	1.0027214
00.0151	092.5829	0.1135	272.8560	053.6532	1.0027135
00.0129	090.3444	0.2010	171.1245	161.4586	1.0027226
00.0246	009.7281	0.3307	005.8421	341.1340	1.0027339
01.7678	096.6081	0.2849	324.6589	209.8376	1.0028208
02.9518	343.8450	0.5185	181.5543	169.5563	1.0027101
00.0176	084.9816	0.1310	204.3282	327.9746	1.0027258
00.0210	086.0543	0.1255	138.5368	053.0976	1.0027103
00.0069	202.3890	0.4550	247.9389	154.2114	1.0027128
00.0020	117.9194	0.2847	195.1074	077.5917	1.0027119
28.7480	279.4996	0.1795	179.5399	055.3155	1.0027685
53.2484	322.7463	0.3464	194.0977	174.6712	1.0026055
00.0434	255.8865	0.2665	052.0533	199.7222	1.0027284
00.0127	090.2476	0.2388	218.9359	296.1298	1.0027123
00.0200	097.1962	0.4440	282.8406	035.5731	1.0026939
00.0091	002.6003	0.2177	318.7410	272.5693	1.0027015
00.5906	234.0356	0.8750	012.0887	159.1581	1.0026020
00.0285	345.7504	0.3288	356.4586	269.2467	1.0027026
00.0150	078.8451	0.1120	202.2542	207.0881	1.0027225
00.0176	080.8080	0.7280	164.7178	342.6218	1.0027080
00.0673	029.7192	0.1697	295.3823	329.1424	1.0027134
00.0623	270.5840	0.7669	009.1537	242.0746	1.0027215
00.0175	088.7146	0.3830	124.4644	037.4690	1.0026957
03.1055	340.7358	0.5815	359.2518	066.9974	1.0027198
00.0540	117.9835	0.6755	248.8996	128.9831	1.0027379
00.0422	258.0723	0.3380	111.6544	193.3315	1.0027146
52.8180	285.7506	0.4763	183.2367	124.1911	1.0025834
00.0089	071.5114	0.1988	239.7808	141.9665	1.0026943
00.0475	264.1897	0.1844	041.7463	116.8656	1.0027132
05.0292	328.2989	0.3289	004.7788	206.2391	1.0027223
00.0066	124.3664	0.5820	131.7224	274.4584	1.0027270
00.0478	272.0944	0.1978	037.4420	203.6274	1.0027436
00.0658	270.8832	0.1780	050.9468	115.4829	1.0027506
00.0528	268.9717	0.1456	350.8564	166.9270	1.0027121
00.0622	264.8248	0.4350	355.7632	040.1162	1.0027623
00.0139	116.5373	0.2713	174.3263	225.1965	1.0027434
00.0263	089.3587	0.2534	229.9234	018.0764	1.0027029
01.3031	093.7991	0.2773	216.0014	212.1634	1.0027079
00.8824	099.6445	0.1113	248.9651	085.2604	1.0027102
00.0485	114.1876	0.2870	195.9342	180.1509	1.0027040
00.0159	099.5892	0.2871	222.9644	042.6178	1.0027352
00.1158	102.0829	0.2448	120.5083	342.1608	1.0026831
00.0622	283.9314	0.6410	272.6041	185.1768	1.0027389
28.9368	098.4389	0.2104	185.0560	166.4593	1.0027528
00.0542	076.6975	0.5725	223.6748	216.9266	1.0027141
00.0528	267.9567	0.8200	105.5861	266.4570	1.0027043
00.0519	350.8101	0.2277	324.1186	301.6695	1.0026943
02.3468	227.2873	0.1985	177.1565	034.5158	1.0026963
56.8482	061.9466	0.4028	210.3578	101.9414	1.0028646
02.3784	230.0531	0.3353	206.2440	003.1355	1.0026822
00.0173	089.4038	0.2171	213.1790	189.0073	1.0027267
00.0553	050.7637	0.4272	305.1413	106.6501	1.0027307
00.0255	210.7901	0.2772	358.4915	084.9153	1.0027130
01.2437	058.6699	0.7990	357.4534	197.4559	1.0027086
00.0082	103.9115	0.1354	146.8832	170.5686	1.0026988
00.0035	137.4341	0.4340	310.0088	207.1971	1.0027100
00.0144	086.7596	0.2337	225.9038	149.2739	1.0026895
00.0184	087.2237	0.1774	222.0313	146.2456	1.0027164
07.5315	308.7136	0.1984	215.3629	358.6972	1.0027192
03.1756	331.9572	0.6332	017.3011	085.8761	1.0026727
00.0401	093.1434	0.4853	195.0420	223.0715	1.0027124
00.2295	097.3210	0.3650	117.8771	144.8209	1.0013695
00.0087	041.5069	0.8950	308.3886	225.5091	1.0026856
00.0121	034.1439	0.1832	267.2076	311.4602	1.0027233
00.0444	099.4396	0.1320	178.7133	205.4370	1.0027182
00.0097	269.2442	0.2190	298.9267	197.6476	1.0027152
00.0064	058.7708	0.1761	248.1859	174.7705	1.0027127
00.0429	277.6476	0.1116	022.2734	255.1791	1.0027071
00.0517	123.6194	0.2250	195.5605	186.8819	1.0027243
00.0347	089.1423	0.6590	247.0230	269.7230	1.0027172
00.5357	282.2913	0.1225	161.2318	338.0729	1.0027064
00.0156	082.4821	0.2450	273.0838	209.2678	1.0027168
00.0434	056.3183	0.4264	039.8981	107.5608	1.0027053
00.0182	097.6769	0.1609	208.0717	302.5836	1.0027163
00.0045	103.6725	0.1634	207.3532	329.6670	1.0027097
00.0105	265.7859	0.1789	062.2607	268.3995	1.0027311
00.2071	280.5459	0.5702	042.1210	316.7521	1.0026889
04.0624	311.9207	0.1984	359.4967	322.0421	1.0027224
00.0213	305.6852	0.9600	006.5503	309.7682	1.0027192
00.0064	097.8312	0.2375	213.9224	121.4191	1.0027010
00.0181	085.8456	0.5300	165.6245	032.9241	1.0026991
00.0183	087.0652	0.2019	223.7550	302.9019	1.0027201
00.0038	079.3025	0.1360	220.9856	263.5212	1.0027289
00.0117	076.4746	0.2735	236.3377	301.9747	1.0026930
00.0610	090.2067	0.6656	151.9893	228.6828	1.0027336
00.0220	062.2454	0.1152	222.4277	309.2738	1.0027157
